gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Smp_000030,2.591505019908747,0.33232582555165474,1.094293776522313,0.30368977022586446,0.761364252326786,0.9980972876233909
Smp_000190,1.1756329091279,-0.22229323723380848,1.4503230020338551,-0.15327153807950117,0.8781841447677563,0.9980972876233909
Smp_000240,1.5334903387265104,1.3317190834143526,1.3323320904633786,0.999539899208753,0.31753322092997727,0.9980972876233909
Smp_000320,1.3769259188081446,1.3795518784429734,1.4808904767868498,0.9315691471230506,0.35155923400711314,0.9980972876233909
Smp_000370,0.9998013074847514,2.391117447742687,1.6798038771870687,1.423450368352974,0.15460564007449945,0.9980972876233909
Smp_000480,1.900812138621149,-1.244146375622945,1.263379484673568,-0.984776459263471,0.32473388626764454,0.9980972876233909
Smp_000600,1.0510215559855074,0.5271909916922376,1.6105509691787048,0.3273358010899071,0.7434139172284937,0.9980972876233909
Smp_000640,0.921685615876515,2.2508227106010037,1.7165972707391073,1.3112118660376744,0.18978619450870682,0.9980972876233909
Smp_000820,0.9453380959200335,-0.5452105649658133,1.5719700083565513,-0.3468326762390429,0.7287170270278289,0.9980972876233909
Smp_001090,1.7712852087934432,0.3390056614721894,1.2575681899293552,0.26957238914514314,0.7874892444441961,0.9980972876233909
Smp_001170,1.4122251048823775,-0.28782253367218114,1.3503313955440506,-0.21314955322964774,0.8312103147123732,0.9980972876233909
Smp_001360,0.7695614848505911,-0.4444377606704745,1.8152879624881322,-0.24483044555713573,0.8065877190440921,0.9980972876233909
Smp_001500,2.6951517485389913,0.9984070955666533,1.0891441295072943,0.91668959921614,0.3593053177935355,0.9980972876233909
Smp_001610,4.707056802206443,-0.6253622653008123,0.8834372598457151,-0.7078739982169493,0.47902350814318934,0.9980972876233909
Smp_001830,0.9490388300522958,-0.6852539478916767,1.649808377004189,-0.41535366012384894,0.6778830245581434,0.9980972876233909
Smp_002010,1.774702491048979,0.5629913341050663,1.2535055922663847,0.44913348418905497,0.6533353669556478,0.9980972876233909
Smp_002080,3.7984519477448533,1.2218210816929727,0.9205033138171244,1.3273402315374074,0.18439616111400156,0.9980972876233909
Smp_002180,1.277366514946126,-0.6856529411260085,1.410384284981974,-0.4861461861330735,0.6268635225777345,0.9980972876233909
Smp_002410,2.398058650615402,1.4617606232303615,1.3236965858189818,1.1043018761931447,0.2694622092413783,0.9980972876233909
Smp_002630,1.9660323775177415,-0.2963808537492317,1.1239454187638498,-0.26369683865538646,0.7920135317286948,0.9980972876233909
Smp_003250,4.074336453938462,-0.17007699872387236,0.9339095176960059,-0.18211293010853927,0.8554941016540184,0.9980972876233909
Smp_003410,1.2841252971767483,-0.6324595706192098,1.4830875124947527,-0.42644791038347274,0.6697814966749929,0.9980972876233909
Smp_003660,2.7565217529816857,0.8960786814048631,1.1264194545064794,0.7955106579701822,0.4263165137292522,0.9980972876233909
Smp_003930,1.2102357621457984,-0.47030358483456125,1.4275947818927262,-0.32943773036983637,0.7418248532074778,0.9980972876233909
Smp_003980,1.4816996325587568,0.2510547561891363,1.353765940455593,0.18544915977472956,0.8528767531344188,0.9980972876233909
Smp_003990,3.799984090513046,-0.04299285153712484,0.9625778415462761,-0.044664285506574225,0.9643749013106865,0.9980972876233909
Smp_004080,1.2510606746950592,0.7729169223996226,1.4624192600539831,0.5285193812143116,0.5971388987883532,0.9980972876233909
Smp_004220,3.122541258770519,-0.19438595863962913,0.987894716499702,-0.19676788972854858,0.8440091801185645,0.9980972876233909
Smp_004310,0.9161629660492558,0.16393196230261867,1.690142895573549,0.09699296002246512,0.9227319851782108,0.9980972876233909
