"","Int-01","Int-02","Int-03","Int-04","Liv-01","Liv-02","Liv-03","Liv-04"
"Smp_031880",2.22855452394533,2.82045453237948,2.99306309508435,1.32332214395358,2.75948036268294,1.32332214395358,1.32332214395358,1.32332214395358
"Smp_032180",1.32332214395358,1.32332214395358,1.32332214395358,2.29749697177249,2.75948036268294,3.41508780103205,1.32332214395358,2.66605639811747
"Smp_032260",3.39468035643868,2.82045453237948,2.53508239324987,1.32332214395358,1.32332214395358,2.99431447354255,1.32332214395358,3.16408874501742
"Smp_032320",2.22855452394533,2.82045453237948,2.53508239324987,1.32332214395358,2.75948036268294,2.32280028561463,3.4362340023329,2.28927573067397
"Smp_032510",2.22855452394533,1.32332214395358,1.32332214395358,2.29749697177249,1.32332214395358,2.71110580789971,3.4362340023329,1.32332214395358
"Smp_032580",2.22855452394533,1.32332214395358,2.53508239324987,1.32332214395358,2.75948036268294,3.41508780103205,1.32332214395358,2.66605639811747
"Smp_032670",3.66148424776405,2.82045453237948,2.99306309508435,4.28513040424969,4.55945898761564,4.47384783339722,1.32332214395358,4.47170795196405
"Smp_032760",2.58411291871707,2.82045453237948,3.32094489093741,3.17842682054704,2.75948036268294,3.86532160476451,1.32332214395358,2.28927573067397
"Smp_032790",3.31845020120483,1.32332214395358,2.787746359141,2.50585165654037,1.32332214395358,3.41508780103205,1.32332214395358,3.91346369724289
"Smp_032930",2.58411291871707,2.40461259395402,1.32332214395358,2.67711666958055,2.3589153606473,1.32332214395358,1.32332214395358,2.66605639811747
"Smp_033400",3.05735342553861,1.32332214395358,2.99306309508435,2.29749697177249,1.32332214395358,2.71110580789971,1.32332214395358,2.28927573067397
"Smp_033530",1.96857861100887,1.32332214395358,2.53508239324987,1.32332214395358,1.32332214395358,2.53603444478617,1.32332214395358,2.66605639811747
"Smp_033710",2.84548596773908,1.32332214395358,1.32332214395358,2.50585165654037,2.75948036268294,1.32332214395358,1.32332214395358,2.28927573067397
"Smp_033760",1.32332214395358,1.32332214395358,2.53508239324987,2.29749697177249,3.05072884882398,2.71110580789971,1.32332214395358,1.32332214395358
